id,xmin,xmax,ymin,ymax,sumID,sumAREA_M,sumPOPULACAO,sumIPVS_V10,sumid_2,sumxmin,sumxmax,sumymin,sumymax,sumárea real,sum%area,sumPop_real,count
1434,355389.36257,356389.36257,7386187.56918,7387187.56918,23698.00000,3596926.26000,9027.00000,37.00000,21510.00000,5330840.43857,5345840.43857,110792813.53770,110807813.53770,999777.48828,9.07697,4855.36130,15.00000
1435,356389.36257,357389.36257,7386187.56918,7387187.56918,2089.00000,2388423.90000,173.00000,0.00000,4305.00000,1069168.08771,1072168.08771,22158562.70754,22161562.70754,293250.88745,0.43032,44.87018,3.00000
1436,357389.36257,358389.36257,7386187.56918,7387187.56918,,,,,,,,,,,,,
1437,358389.36257,359389.36257,7386187.56918,7387187.56918,,,,,,,,,,,,,
1438,359389.36257,360389.36257,7386187.56918,7387187.56918,,,,,,,,,,,,,
1439,360389.36257,361389.36257,7386187.56918,7387187.56918,,,,,,,,,,,,,
1440,313389.36257,314389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1441,314389.36257,315389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1442,315389.36257,316389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1443,316389.36257,317389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1444,317389.36257,318389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1445,318389.36257,319389.36257,7385187.56918,7386187.56918,8142.00000,610037.92000,3100.00000,12.00000,7225.00000,1591946.81286,1596946.81286,36925937.84590,36930937.84590,327582.62549,2.13576,1370.64579,5.00000
1446,319389.36257,320389.36257,7385187.56918,7386187.56918,96474.00000,1728026.13000,19832.00000,78.00000,47718.00000,10539848.96484,10572848.96484,243711189.78294,243744189.78294,949610.03882,22.44400,12717.41846,33.00000
1447,320389.36257,321389.36257,7385187.56918,7386187.56918,407671.00000,1792175.32000,35869.00000,181.00000,78138.00000,17301025.57883,17355025.57883,398800128.73572,398854128.73572,999999.99951,37.92142,23741.18300,54.00000
1448,321389.36257,322389.36257,7385187.56918,7386187.56918,271005.00000,2104299.80000,21914.00000,109.00000,47784.00000,10605848.96484,10638848.96484,243711189.78294,243744189.78294,1000000.00049,17.09771,11090.32299,33.00000
1449,322389.36257,323389.36257,7385187.56918,7386187.56918,420300.00000,2479842.20000,19952.00000,50.00000,62307.00000,13862742.59055,13905742.59055,317563065.47474,317606065.47474,999999.99951,21.38633,10672.12527,43.00000
1450,323389.36257,324389.36257,7385187.56918,7386187.56918,417738.00000,2383693.44000,13902.00000,45.00000,49300.00000,10995238.32741,11029238.32741,251096377.35212,251130377.35212,1000000.00000,20.57581,7679.56692,34.00000
1451,324389.36257,325389.36257,7385187.56918,7386187.56918,262548.00000,2998942.30000,6518.00000,20.00000,29020.00000,6487787.25142,6507787.25142,147703751.38360,147723751.38360,1000000.00049,10.37249,3207.08978,20.00000
1452,325389.36257,326389.36257,7385187.56918,7386187.56918,264723.00000,3001505.58000,9943.00000,25.00000,27588.00000,6182397.88885,6201397.88885,140318563.81442,140337563.81442,999999.99951,13.24251,7152.25365,19.00000
1453,326389.36257,327389.36257,7385187.56918,7386187.56918,396965.00000,2395197.54000,13921.00000,35.00000,39231.00000,8812512.78942,8839512.78942,199400064.36786,199427064.36786,1000000.00000,15.99435,8064.31403,27.00000
1454,327389.36257,328389.36257,7385187.56918,7386187.56918,386726.00000,2663226.85000,12679.00000,26.00000,36350.00000,8184734.06428,8209734.06428,184629689.22950,184654689.22950,1000000.00049,12.33906,5763.29047,25.00000
1455,328389.36257,329389.36257,7385187.56918,7386187.56918,260051.00000,2108413.16000,9915.00000,32.00000,26190.00000,5911008.52628,5929008.52628,132933376.24524,132951376.24524,999999.99951,8.99182,5003.27569,18.00000
1456,329389.36257,330389.36257,7385187.56918,7386187.56918,493325.00000,3435931.54000,16309.00000,64.00000,55328.00000,12516795.77770,12554795.77770,280637127.62884,280675127.62884,1000000.00000,26.18718,10341.69704,38.00000
1457,330389.36257,331389.36257,7385187.56918,7386187.56918,193439.00000,2398400.53000,6628.00000,24.00000,23312.00000,5286229.80114,5302229.80114,118163001.10688,118179001.10688,1000000.00049,7.83418,2768.63919,16.00000
1458,331389.36257,332389.36257,7385187.56918,7386187.56918,195161.00000,3208890.12000,10819.00000,34.00000,30618.00000,6959176.61399,6980176.61399,155088938.95278,155109938.95278,999999.99951,11.89014,5761.68750,21.00000
1459,332389.36257,333389.36257,7385187.56918,7386187.56918,422295.00000,1934770.21000,30524.00000,72.00000,74409.00000,16951857.49112,17002857.49112,376644566.02818,376695566.02818,1000000.00049,31.91907,19207.05534,51.00000
1460,333389.36257,334389.36257,7385187.56918,7386187.56918,198935.00000,1847132.87000,21292.00000,98.00000,55480.00000,12668795.77770,12706795.77770,280637127.62884,280675127.62884,999999.99951,22.78151,12067.87679,38.00000
1461,334389.36257,335389.36257,7385187.56918,7386187.56918,204811.00000,1677017.13000,24623.00000,91.00000,59901.00000,13709963.86541,13750963.86541,302792690.33638,302833690.33638,1000000.00000,24.82672,15519.35891,41.00000
1462,335389.36257,336389.36257,7385187.56918,7386187.56918,275930.00000,1596823.63000,32984.00000,125.00000,74562.00000,17104857.49112,17155857.49112,376644566.02818,376695566.02818,1000000.00049,33.25093,20585.72435,51.00000
1463,336389.36257,337389.36257,7385187.56918,7386187.56918,138144.00000,1716413.54000,20022.00000,64.00000,45353.00000,10428070.23970,10459070.23970,228940814.64458,228971814.64458,999999.99951,18.63522,12016.90887,31.00000
1464,337389.36257,338389.36257,7385187.56918,7386187.56918,75456.00000,2287987.36000,24220.00000,70.00000,45384.00000,10459070.23970,10490070.23970,228940814.64458,228971814.64458,987726.22046,20.43707,15525.84425,31.00000
1465,338389.36257,339389.36257,7385187.56918,7386187.56918,2654.00000,425792.50000,5761.00000,17.00000,10255.00000,2368725.53800,2375725.53800,51696312.98426,51703312.98426,164314.54883,3.74539,2924.65808,7.00000
1466,339389.36257,340389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1467,340389.36257,341389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1468,341389.36257,342389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1469,342389.36257,343389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1470,343389.36257,344389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1471,344389.36257,345389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1472,345389.36257,346389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1473,346389.36257,347389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1474,347389.36257,348389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1475,348389.36257,349389.36257,7385187.56918,7386187.56918,190.00000,87748.75000,689.00000,2.00000,1475.00000,348389.36257,349389.36257,7385187.56918,7386187.56918,8660.26318,0.09869,68.00007,1.00000
1476,349389.36257,350389.36257,7385187.56918,7386187.56918,52912.00000,1439131.98000,18340.00000,64.00000,38376.00000,9084123.42685,9110123.42685,192014876.79868,192040876.79868,886502.76758,17.98870,12590.81143,26.00000
1477,350389.36257,351389.36257,7385187.56918,7386187.56918,130942.00000,2896155.29000,25105.00000,119.00000,48741.00000,11562848.96484,11595848.96484,243711189.78294,243744189.78294,999999.99951,20.55177,15463.86664,33.00000
1478,351389.36257,352389.36257,7385187.56918,7386187.56918,93416.00000,2327743.19000,21847.00000,130.00000,42862.00000,10190291.51456,10219291.51456,214170439.50622,214199439.50622,1000000.00000,17.21161,13300.70905,29.00000
1479,352389.36257,353389.36257,7385187.56918,7386187.56918,95267.00000,3556304.31000,20752.00000,123.00000,51765.00000,12333627.68998,12368627.68998,258481564.92130,258516564.92130,1000000.00049,19.68491,10226.73847,35.00000
1480,353389.36257,354389.36257,7385187.56918,7386187.56918,2651.00000,3234662.01000,954.00000,14.00000,8880.00000,2120336.17543,2126336.17543,44311125.41508,44317125.41508,971732.84473,1.42612,186.26585,6.00000
1481,354389.36257,355389.36257,7385187.56918,7386187.56918,519.00000,3805214.53000,941.00000,3.00000,4443.00000,1063168.08771,1066168.08771,22155562.70754,22158562.70754,999999.87866,0.85281,280.04658,3.00000
1482,355389.36257,356389.36257,7385187.56918,7386187.56918,1308.00000,2674439.92000,844.00000,3.00000,4446.00000,1066168.08771,1069168.08771,22155562.70754,22158562.70754,753553.07104,0.57977,144.96297,3.00000
1483,356389.36257,357389.36257,7385187.56918,7386187.56918,172.00000,2037528.65000,0.00000,0.00000,1483.00000,356389.36257,357389.36257,7385187.56918,7386187.56918,46648.05737,0.02289,0.00000,1.00000
1484,357389.36257,358389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1485,358389.36257,359389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1486,359389.36257,360389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1487,360389.36257,361389.36257,7385187.56918,7386187.56918,,,,,,,,,,,,,
1488,313389.36257,314389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1489,314389.36257,315389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1490,315389.36257,316389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1491,316389.36257,317389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1492,317389.36257,318389.36257,7384187.56918,7385187.56918,16244.00000,765677.68000,11640.00000,44.00000,19396.00000,4126061.71342,4139061.71342,95994438.39934,96007438.39934,363726.79785,7.43830,6252.05046,13.00000
1493,318389.36257,319389.36257,7384187.56918,7385187.56918,132382.00000,1791591.81000,21070.00000,106.00000,55241.00000,11780406.41513,11817406.41513,273214940.05966,273251940.05966,930015.29688,24.59783,12397.30868,37.00000
1494,319389.36257,320389.36257,7384187.56918,7385187.56918,284582.00000,2301225.21000,32283.00000,135.00000,67230.00000,14372521.31569,14417521.31569,332288440.61310,332333440.61310,1000000.00000,25.33311,16286.19658,45.00000
1495,320389.36257,321389.36257,7384187.56918,7385187.56918,471909.00000,1556648.39000,30548.00000,144.00000,74750.00000,16019468.12855,16069468.12855,369209378.45900,369259378.45900,1000000.00049,35.60871,20491.24194,50.00000
1496,321389.36257,322389.36257,7384187.56918,7385187.56918,433017.00000,1955032.50000,27932.00000,109.00000,58344.00000,12534185.14027,12573185.14027,287983315.19802,288022315.19802,999999.99951,25.50294,16353.84723,39.00000
1497,322389.36257,323389.36257,7384187.56918,7385187.56918,471382.00000,2372099.36000,23704.00000,66.00000,56886.00000,12250795.77770,12288795.77770,280599127.62884,280637127.62884,1000000.00000,24.26332,13237.70074,38.00000
1498,323389.36257,324389.36257,7384187.56918,7385187.56918,254734.00000,2861272.71000,12996.00000,37.00000,32956.00000,7114565.97656,7136565.97656,162452126.52196,162474126.52196,1000000.00049,12.84484,6425.34348,22.00000
1499,324389.36257,325389.36257,7384187.56918,7385187.56918,267120.00000,2857542.71000,8977.00000,27.00000,29980.00000,6487787.25142,6507787.25142,147683751.38360,147703751.38360,999999.99951,11.70538,4403.54764,20.00000
1500,325389.36257,326389.36257,7384187.56918,7385187.56918,252156.00000,2457573.85000,11320.00000,25.00000,27000.00000,5857008.52628,5875008.52628,132915376.24524,132933376.24524,1000000.00000,6.40880,4475.71270,18.00000
1501,326389.36257,327389.36257,7384187.56918,7385187.56918,259988.00000,2096715.01000,9979.00000,17.00000,25517.00000,5548619.16371,5565619.16371,125531188.67606,125548188.67606,1000000.00049,9.19861,5180.58914,17.00000
1502,327389.36257,328389.36257,7384187.56918,7385187.56918,157051.00000,3129584.57000,6815.00000,10.00000,15020.00000,3273893.62571,3283893.62571,73841875.69180,73851875.69180,999999.99951,3.82206,2502.26850,10.00000
1503,328389.36257,329389.36257,7384187.56918,7385187.56918,276545.00000,3169587.77000,9601.00000,23.00000,27054.00000,5911008.52628,5929008.52628,132915376.24524,132933376.24524,1000000.00049,7.40779,3698.28920,18.00000
1504,329389.36257,330389.36257,7384187.56918,7385187.56918,473216.00000,1636793.76000,15018.00000,51.00000,48128.00000,10540459.60227,10572459.60227,236294002.21376,236326002.21376,1000000.00000,19.94426,9364.59515,32.00000
1505,330389.36257,331389.36257,7384187.56918,7385187.56918,660219.00000,3577854.52000,25510.00000,127.00000,75250.00000,16519468.12855,16569468.12855,369209378.45900,369259378.45900,999999.99951,30.91984,15402.25545,50.00000
1506,331389.36257,332389.36257,7384187.56918,7385187.56918,337967.00000,3504913.84000,18653.00000,62.00000,48192.00000,10604459.60227,10636459.60227,236294002.21376,236326002.21376,1000000.00049,18.68530,11052.20102,32.00000
1507,332389.36257,333389.36257,7384187.56918,7385187.56918,262492.00000,1627572.57000,21795.00000,61.00000,55759.00000,12298406.41513,12335406.41513,273214940.05966,273251940.05966,999999.99951,25.12753,14254.36372,37.00000
1508,333389.36257,334389.36257,7384187.56918,7385187.56918,86419.00000,6351543.65000,11084.00000,38.00000,37700.00000,8334734.06428,8359734.06428,184604689.22950,184629689.22950,1000000.00000,13.74467,4939.83797,25.00000
1509,334389.36257,335389.36257,7384187.56918,7385187.56918,21668.00000,5033557.73000,6453.00000,18.00000,15090.00000,3343893.62571,3353893.62571,73841875.69180,73851875.69180,1000000.00049,3.03686,1616.36888,10.00000
1510,335389.36257,336389.36257,7384187.56918,7385187.56918,149128.00000,5988224.92000,33495.00000,128.00000,72480.00000,16098689.40341,16146689.40341,354441003.32064,354489003.32064,999999.99951,33.44269,21798.20975,48.00000
1511,336389.36257,337389.36257,7384187.56918,7385187.56918,125865.00000,2415495.95000,25959.00000,85.00000,54396.00000,12110017.05256,12146017.05256,265830752.49048,265866752.49048,1000000.00000,23.32705,16546.64028,36.00000
1512,337389.36257,338389.36257,7384187.56918,7385187.56918,16738.00000,2231507.90000,8032.00000,21.00000,16632.00000,3711282.98828,3722282.98828,81226063.26098,81237063.26098,991869.63647,4.26980,3154.71165,11.00000
1513,338389.36257,339389.36257,7384187.56918,7385187.56918,256.00000,613159.83000,859.00000,2.00000,1513.00000,338389.36257,339389.36257,7384187.56918,7385187.56918,34698.28247,0.05659,48.61020,1.00000
1514,339389.36257,340389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1515,340389.36257,341389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1516,341389.36257,342389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1517,342389.36257,343389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1518,343389.36257,344389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1519,344389.36257,345389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1520,345389.36257,346389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1521,346389.36257,347389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1522,347389.36257,348389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1523,348389.36257,349389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1524,349389.36257,350389.36257,7384187.56918,7385187.56918,2364.00000,433148.16000,3539.00000,11.00000,6096.00000,1397557.45028,1401557.45028,29536750.27672,29540750.27672,125349.91626,1.24711,285.74042,4.00000
1525,350389.36257,351389.36257,7384187.56918,7385187.56918,3537.00000,929733.22000,4804.00000,15.00000,9150.00000,2102336.17543,2108336.17543,44305125.41508,44311125.41508,306401.47559,2.11162,771.73746,6.00000
1526,351389.36257,352389.36257,7384187.56918,7385187.56918,5678.00000,1363177.32000,7961.00000,34.00000,13734.00000,3162504.26314,3171504.26314,66457688.12262,66466688.12262,558309.69312,4.63224,3806.86474,9.00000
1527,352389.36257,353389.36257,7384187.56918,7385187.56918,13625.00000,1517975.02000,13440.00000,67.00000,22905.00000,5285840.43857,5300840.43857,110762813.53770,110777813.53770,628978.44971,8.79499,9737.99426,15.00000
1528,353389.36257,354389.36257,7384187.56918,7385187.56918,2673.00000,2054411.01000,2884.00000,23.00000,9168.00000,2120336.17543,2126336.17543,44305125.41508,44311125.41508,269755.46704,2.43414,1055.93427,6.00000
1529,354389.36257,355389.36257,7384187.56918,7385187.56918,347.00000,1767685.88000,941.00000,3.00000,3058.00000,708778.72514,710778.72514,14768375.13836,14770375.13836,427607.93408,0.56722,348.33674,2.00000
1530,355389.36257,356389.36257,7384187.56918,7385187.56918,173.00000,545826.91000,844.00000,3.00000,1530.00000,355389.36257,356389.36257,7384187.56918,7385187.56918,80272.68774,0.14707,124.12387,1.00000
1531,356389.36257,357389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1532,357389.36257,358389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1533,358389.36257,359389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1534,359389.36257,360389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1535,360389.36257,361389.36257,7384187.56918,7385187.56918,,,,,,,,,,,,,
1536,313389.36257,314389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1537,314389.36257,315389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1538,315389.36257,316389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1539,316389.36257,317389.36257,7383187.56918,7384187.56918,10749.00000,321317.24000,7144.00000,30.00000,13851.00000,2847504.26314,2856504.26314,66448688.12262,66457688.12262,129309.77759,3.90315,2978.03643,9.00000
1540,317389.36257,318389.36257,7383187.56918,7384187.56918,117922.00000,1473706.54000,29080.00000,133.00000,58520.00000,12060795.77770,12098795.77770,280561127.62884,280599127.62884,968824.21851,25.93141,19587.80108,38.00000
1541,318389.36257,319389.36257,7383187.56918,7384187.56918,402034.00000,1789555.54000,41627.00000,232.00000,94001.00000,19421751.11683,19482751.11683,450374441.71998,450435441.71998,1000000.00000,42.02573,24994.42486,61.00000
1542,319389.36257,320389.36257,7383187.56918,7384187.56918,382218.00000,1733402.97000,28280.00000,102.00000,60138.00000,12456185.14027,12495185.14027,287944315.19802,287983315.19802,1000000.00049,24.24635,16196.59097,39.00000
1543,320389.36257,321389.36257,7383187.56918,7384187.56918,541509.00000,2009199.41000,29836.00000,124.00000,66349.00000,13776742.59055,13819742.59055,317477065.47474,317520065.47474,999999.99951,23.09129,15768.26035,43.00000
1544,321389.36257,322389.36257,7383187.56918,7384187.56918,421819.00000,1749638.35000,21486.00000,74.00000,43232.00000,8998902.15199,9026902.15199,206729251.93704,206757251.93704,1000000.00000,16.45718,12856.05088,28.00000
1545,322389.36257,323389.36257,7383187.56918,7384187.56918,534992.00000,2977570.16000,28429.00000,93.00000,54075.00000,11283627.68998,11318627.68998,258411564.92130,258446564.92130,1000000.00049,23.07542,16442.44432,35.00000
1546,323389.36257,324389.36257,7383187.56918,7384187.56918,107403.00000,2811574.01000,9893.00000,28.00000,13914.00000,2910504.26314,2919504.26314,66448688.12262,66457688.12262,999999.99951,2.07334,1535.45210,9.00000
1547,324389.36257,325389.36257,7383187.56918,7384187.56918,158064.00000,2511521.46000,7146.00000,23.00000,18564.00000,3892672.35085,3904672.35085,88598250.83016,88610250.83016,1000000.00000,5.74200,3454.64374,12.00000
1548,325389.36257,326389.36257,7383187.56918,7384187.56918,267101.00000,2339632.10000,10582.00000,28.00000,29412.00000,6182397.88885,6201397.88885,140280563.81442,140299563.81442,1000000.00049,8.50901,4433.94992,19.00000
1549,326389.36257,327389.36257,7383187.56918,7384187.56918,321132.00000,2112332.27000,11735.00000,24.00000,34078.00000,7180565.97656,7202565.97656,162430126.52196,162452126.52196,999999.99951,12.35521,6584.15654,22.00000
1550,327389.36257,328389.36257,7383187.56918,7384187.56918,148911.00000,2560812.34000,4998.00000,9.00000,15500.00000,3273893.62571,3283893.62571,73831875.69180,73841875.69180,1000000.00049,3.40328,1377.07577,10.00000
1551,328389.36257,329389.36257,7383187.56918,7384187.56918,217671.00000,2452418.38000,8208.00000,19.00000,21714.00000,4597451.07599,4611451.07599,103364625.96852,103378625.96852,999999.99951,6.89942,4416.89761,14.00000
1552,329389.36257,330389.36257,7383187.56918,7384187.56918,641457.00000,1838617.50000,25388.00000,68.00000,66736.00000,14163742.59055,14206742.59055,317477065.47474,317520065.47474,1000000.00000,28.37908,17849.14087,43.00000
1553,330389.36257,331389.36257,7383187.56918,7384187.56918,739094.00000,1650979.61000,29576.00000,166.00000,91627.00000,19492972.39169,19551972.39169,435608066.58162,435667066.58162,1000000.00049,39.39620,18414.62681,59.00000
1554,331389.36257,332389.36257,7383187.56918,7384187.56918,397277.00000,1952361.56000,26041.00000,94.00000,68376.00000,14581131.95312,14625131.95312,324860253.04392,324904253.04392,999999.99951,28.27158,16360.09775,44.00000
1555,332389.36257,333389.36257,7383187.56918,7384187.56918,125803.00000,2453282.21000,15608.00000,41.00000,43540.00000,9306902.15199,9334902.15199,206729251.93704,206757251.93704,1000000.00000,16.43870,8945.63431,28.00000
1556,333389.36257,334389.36257,7383187.56918,7384187.56918,16250.00000,5571849.85000,3187.00000,7.00000,12448.00000,2667114.90057,2675114.90057,59065500.55344,59073500.55344,1000000.00049,3.20399,803.12530,8.00000
1557,334389.36257,335389.36257,7383187.56918,7384187.56918,4104.00000,5450645.68000,1968.00000,8.00000,7785.00000,1671946.81286,1676946.81286,36915937.84590,36920937.84590,999999.99951,0.65174,286.51390,5.00000
1558,335389.36257,336389.36257,7383187.56918,7384187.56918,151319.00000,6009907.14000,33999.00000,133.00000,73226.00000,15763300.04084,15810300.04084,347009815.75146,347056815.75146,1000000.00000,34.03911,26274.16240,47.00000
1559,336389.36257,337389.36257,7383187.56918,7384187.56918,69255.00000,1689775.74000,23728.00000,96.00000,60801.00000,13119185.14027,13158185.14027,287944315.19802,287983315.19802,921427.53662,29.27247,17257.66011,39.00000
1560,337389.36257,338389.36257,7383187.56918,7384187.56918,13520.00000,964883.79000,8123.00000,27.00000,18720.00000,4048672.35085,4060672.35085,88598250.83016,88610250.83016,384082.07397,6.88875,4458.35173,12.00000
1561,338389.36257,339389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1562,339389.36257,340389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1563,340389.36257,341389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1564,341389.36257,342389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1565,342389.36257,343389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1566,343389.36257,344389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1567,344389.36257,345389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1568,345389.36257,346389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1569,346389.36257,347389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1570,347389.36257,348389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1571,348389.36257,349389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1572,349389.36257,350389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1573,350389.36257,351389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1574,351389.36257,352389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1575,352389.36257,353389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1576,353389.36257,354389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1577,354389.36257,355389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1578,355389.36257,356389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1579,356389.36257,357389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1580,357389.36257,358389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1581,358389.36257,359389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1582,359389.36257,360389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1583,360389.36257,361389.36257,7383187.56918,7384187.56918,,,,,,,,,,,,,
1584,313389.36257,314389.36257,7382187.56918,7383187.56918,,,,,,,,,,,,,
1585,314389.36257,315389.36257,7382187.56918,7383187.56918,,,,,,,,,,,,,
1586,315389.36257,316389.36257,7382187.56918,7383187.56918,,,,,,,,,,,,,
1587,316389.36257,317389.36257,7382187.56918,7383187.56918,32297.00000,485653.32000,13984.00000,76.00000,28566.00000,5695008.52628,5713008.52628,132879376.24524,132897376.24524,273196.49512,10.52548,8403.12898,18.00000
1588,317389.36257,318389.36257,7382187.56918,7383187.56918,269515.00000,1544899.26000,36430.00000,203.00000,85752.00000,17139025.57883,17193025.57883,398638128.73572,398692128.73572,1000000.00000,36.73515,22352.47757,54.00000
1589,318389.36257,319389.36257,7382187.56918,7383187.56918,424366.00000,1908963.63000,35426.00000,192.00000,77861.00000,15601078.76598,15650078.76598,361727190.88982,361776190.88982,1000000.00049,33.21867,24454.25376,49.00000
1590,319389.36257,320389.36257,7382187.56918,7383187.56918,407372.00000,2215149.21000,25114.00000,99.00000,55650.00000,11178627.68998,11213627.68998,258376564.92130,258411564.92130,999999.99951,20.27280,12992.37314,35.00000
1591,320389.36257,321389.36257,7382187.56918,7383187.56918,990199.00000,1925762.67000,39184.00000,189.00000,98642.00000,19864140.47940,19926140.47940,457695629.28916,457757629.28916,1000000.00000,40.99474,23764.61348,62.00000
1592,321389.36257,322389.36257,7382187.56918,7383187.56918,721627.00000,2058037.49000,37201.00000,152.00000,68456.00000,13819742.59055,13862742.59055,317434065.47474,317477065.47474,1000000.00049,27.61387,23985.62249,43.00000
1593,322389.36257,323389.36257,7382187.56918,7383187.56918,704558.00000,1997492.50000,35336.00000,136.00000,73278.00000,14829910.67827,14875910.67827,339580628.18228,339626628.18228,999999.99951,28.67113,20184.85261,46.00000
1594,323389.36257,324389.36257,7382187.56918,7383187.56918,301089.00000,3301519.84000,19060.00000,77.00000,39850.00000,8084734.06428,8109734.06428,184554689.22950,184579689.22950,1000000.00049,12.50189,10738.25217,25.00000
1595,324389.36257,325389.36257,7382187.56918,7383187.56918,171518.00000,3741220.13000,8984.00000,29.00000,22330.00000,4541451.07599,4555451.07599,103350625.96852,103364625.96852,1000000.00000,5.71060,3224.61090,14.00000
1596,325389.36257,326389.36257,7382187.56918,7383187.56918,195689.00000,2809160.72000,8531.00000,28.00000,23940.00000,4880840.43857,4895840.43857,110732813.53770,110747813.53770,999999.99951,6.23161,3981.20453,15.00000
1597,326389.36257,327389.36257,7382187.56918,7383187.56918,414727.00000,2621364.94000,16535.00000,40.00000,47910.00000,9791680.87713,9821680.87713,221465627.07540,221495627.07540,1000000.00049,20.32179,12138.75338,30.00000
1598,327389.36257,328389.36257,7382187.56918,7383187.56918,441667.00000,2251404.22000,17618.00000,38.00000,51136.00000,10476459.60227,10508459.60227,236230002.21376,236262002.21376,999999.99951,21.30927,12081.32938,32.00000
1599,328389.36257,329389.36257,7382187.56918,7383187.56918,413215.00000,1964486.46000,16930.00000,57.00000,44772.00000,9194902.15199,9222902.15199,206701251.93704,206729251.93704,1000000.00000,18.41692,10824.49658,28.00000
1600,329389.36257,330389.36257,7382187.56918,7383187.56918,573318.00000,2091954.14000,23580.00000,88.00000,64000.00000,13175574.50284,13215574.50284,295287502.76720,295327502.76720,1000000.00049,20.12225,11584.69668,40.00000
1601,330389.36257,331389.36257,7382187.56918,7383187.56918,546709.00000,1820407.79000,24934.00000,97.00000,70444.00000,14537131.95312,14581131.95312,324816253.04392,324860253.04392,999999.99951,27.35434,15293.82409,44.00000
1602,331389.36257,332389.36257,7382187.56918,7383187.56918,402755.00000,1933786.93000,26404.00000,111.00000,72090.00000,14912521.31569,14957521.31569,332198440.61310,332243440.61310,1000000.00000,29.61335,16544.57131,45.00000
1603,332389.36257,333389.36257,7382187.56918,7383187.56918,192851.00000,6919526.63000,22376.00000,87.00000,65723.00000,13627963.86541,13668963.86541,302669690.33638,302710690.33638,1000000.00049,27.59124,14745.01325,41.00000
