id,xmin,xmax,ymin,ymax,sumid,sumid_2,sumAREA_M,sumPOPULACAO,sumareareal,sum%area,sumpop_real,count
1338,355389.36257,356389.36257,7388187.56918,7389187.56918,9366.00000,20142.00000,4000673.83000,3202.00000,1000000.00049,3.17982,941.27073,7.00000
1339,356389.36257,357389.36257,7388187.56918,7389187.56918,46865.00000,83474.00000,3258231.67000,19443.00000,958700.97314,24.90593,13228.21241,35.00000
1340,357389.36257,358389.36257,7388187.56918,7389187.56918,14740.00000,4150.00000,1382809.67000,5961.00000,134703.00562,2.81416,1628.35823,11.00000
1346,315389.36257,316389.36257,7387187.56918,7388187.56918,4038.00000,1306.00000,1675156.23000,1436.00000,188416.83496,1.25233,611.88947,3.00000
1347,316389.36257,317389.36257,7387187.56918,7388187.56918,1347.00000,433.00000,1057811.61000,851.00000,2859.25366,0.00270,2.30024,1.00000
1350,319389.36257,320389.36257,7387187.56918,7388187.56918,1350.00000,403.00000,191657.77000,1274.00000,927.65161,0.00484,6.16635,1.00000
1351,320389.36257,321389.36257,7387187.56918,7388187.56918,18914.00000,15997.00000,954371.48000,7857.00000,487851.30542,6.19709,3487.74856,14.00000
1352,321389.36257,322389.36257,7387187.56918,7388187.56918,55432.00000,138171.00000,1652378.36000,16553.00000,1000000.00049,25.77113,11239.58007,41.00000
1353,322389.36257,323389.36257,7387187.56918,7388187.56918,59532.00000,257226.00000,1752364.22000,17244.00000,999999.99951,28.41056,10033.16816,44.00000
1354,323389.36257,324389.36257,7387187.56918,7388187.56918,74470.00000,590891.00000,1956894.17000,43930.00000,1000000.00049,40.82390,34868.80178,55.00000
1355,324389.36257,325389.36257,7387187.56918,7388187.56918,25745.00000,248677.00000,2133128.99000,10510.00000,1000000.00000,8.32754,4142.68035,19.00000
1356,325389.36257,326389.36257,7387187.56918,7388187.56918,42036.00000,449468.00000,1731759.16000,14221.00000,999999.99951,23.10605,10537.45975,31.00000
1357,326389.36257,327389.36257,7387187.56918,7388187.56918,25783.00000,286311.00000,2013487.83000,10015.00000,1000000.00049,9.43140,4151.05787,19.00000
1358,327389.36257,328389.36257,7387187.56918,7388187.56918,51604.00000,592482.00000,2070484.24000,21729.00000,999999.99951,22.32605,12351.87295,38.00000
1359,328389.36257,329389.36257,7387187.56918,7388187.56918,63873.00000,721862.00000,2052284.69000,22285.00000,1000000.00000,29.28095,13534.06951,47.00000
1360,329389.36257,330389.36257,7387187.56918,7388187.56918,38080.00000,376199.00000,1891141.15000,13393.00000,1000000.00049,14.74009,6708.79447,28.00000
1361,330389.36257,331389.36257,7387187.56918,7388187.56918,46274.00000,456577.00000,1730160.01000,18986.00000,999999.99951,22.28631,11990.12768,34.00000
1362,331389.36257,332389.36257,7387187.56918,7388187.56918,32688.00000,298259.00000,1696741.06000,14508.00000,1000000.00000,12.53674,7979.67714,24.00000
1363,332389.36257,333389.36257,7387187.56918,7388187.56918,69513.00000,659062.00000,1546689.10000,30156.00000,1000000.00049,32.68634,19276.60316,51.00000
1364,333389.36257,334389.36257,7387187.56918,7388187.56918,68200.00000,622333.00000,1744953.35000,30013.00000,999999.99951,31.27067,17802.38045,50.00000
1365,334389.36257,335389.36257,7387187.56918,7388187.56918,40950.00000,317701.00000,1711629.20000,17398.00000,1000000.00000,18.23162,9946.87716,30.00000
1366,335389.36257,336389.36257,7387187.56918,7388187.56918,43712.00000,283524.00000,1927609.47000,20252.00000,1000000.00049,16.75398,10949.06095,32.00000
1367,336389.36257,337389.36257,7387187.56918,7388187.56918,53313.00000,256445.00000,1645702.18000,26116.00000,999999.99951,24.40010,16120.61884,39.00000
1368,337389.36257,338389.36257,7387187.56918,7388187.56918,50616.00000,112194.00000,2462411.06000,36982.00000,1000000.00049,24.79872,27530.99664,37.00000
1369,338389.36257,339389.36257,7387187.56918,7388187.56918,8214.00000,3238.00000,1586638.83000,4874.00000,322958.51904,2.25335,1384.14080,6.00000
1371,340389.36257,341389.36257,7387187.56918,7388187.56918,8226.00000,3927.00000,373671.21000,4727.00000,172380.38110,2.15935,1843.84508,6.00000
1372,341389.36257,342389.36257,7387187.56918,7388187.56918,1372.00000,226.00000,55142.76000,894.00000,16234.62256,0.29441,263.20323,1.00000
1373,342389.36257,343389.36257,7387187.56918,7388187.56918,12357.00000,7050.00000,756578.87000,8483.00000,210549.98682,3.79918,3909.30471,9.00000
1374,343389.36257,344389.36257,7387187.56918,7388187.56918,28854.00000,35984.00000,846126.66000,15355.00000,526707.75635,13.85576,9953.65292,21.00000
1375,344389.36257,345389.36257,7387187.56918,7388187.56918,50875.00000,81360.00000,1072057.46000,30390.00000,670245.88330,24.20916,19684.97904,37.00000
1376,345389.36257,346389.36257,7387187.56918,7388187.56918,67424.00000,184128.00000,1614718.04000,38678.00000,997093.41211,32.79455,25205.20291,49.00000
1377,346389.36257,347389.36257,7387187.56918,7388187.56918,55080.00000,177463.00000,1813509.34000,26958.00000,1000000.00049,22.13324,13327.41837,40.00000
1378,347389.36257,348389.36257,7387187.56918,7388187.56918,49608.00000,123934.00000,1550920.79000,27343.00000,999999.99951,25.08016,18849.33628,36.00000
1379,348389.36257,349389.36257,7387187.56918,7388187.56918,38612.00000,103663.00000,1733167.31000,19754.00000,1000000.00049,16.26521,10636.78046,28.00000
1380,349389.36257,350389.36257,7387187.56918,7388187.56918,46920.00000,190270.00000,2122410.56000,22633.00000,1000000.00000,19.81361,12768.25438,34.00000
1381,350389.36257,351389.36257,7387187.56918,7388187.56918,55240.00000,350894.00000,2166952.85000,27957.00000,999999.99951,25.34535,15572.30578,40.00000
1382,351389.36257,352389.36257,7387187.56918,7388187.56918,46988.00000,280904.00000,1788825.81000,31470.00000,1000000.00049,20.80287,20590.05612,34.00000
1383,352389.36257,353389.36257,7387187.56918,7388187.56918,52554.00000,177987.00000,2308072.65000,23112.00000,999999.99951,22.10529,10642.94070,38.00000
1384,353389.36257,354389.36257,7387187.56918,7388187.56918,29064.00000,89490.00000,2178249.92000,11290.00000,1000000.00000,10.53677,6740.34032,21.00000
1385,354389.36257,355389.36257,7387187.56918,7388187.56918,31855.00000,74737.00000,4537348.06000,14934.00000,1000000.00049,11.15360,6896.06872,23.00000
1386,355389.36257,356389.36257,7387187.56918,7388187.56918,24948.00000,61287.00000,6198895.39000,11057.00000,999999.99951,9.67381,5721.52625,18.00000
1387,356389.36257,357389.36257,7387187.56918,7388187.56918,16644.00000,13423.00000,4063512.34000,3330.00000,994785.08325,6.89524,741.18333,12.00000
1388,357389.36257,358389.36257,7387187.56918,7388187.56918,6940.00000,1637.00000,3576686.16000,2685.00000,138494.64746,1.39462,946.92153,5.00000
1398,319389.36257,320389.36257,7386187.56918,7387187.56918,19572.00000,17979.00000,882053.00000,10558.00000,370432.20679,7.17215,5238.90140,14.00000
1399,320389.36257,321389.36257,7386187.56918,7387187.56918,46167.00000,139756.00000,1758567.28000,23765.00000,1000000.00049,20.77115,13952.22923,33.00000
1400,321389.36257,322389.36257,7386187.56918,7387187.56918,50400.00000,180507.00000,1820352.85000,21438.00000,999999.99951,21.96396,12146.17695,36.00000
1401,322389.36257,323389.36257,7386187.56918,7387187.56918,98070.00000,579354.00000,2077351.15000,24090.00000,1000000.00049,46.78857,12886.21723,70.00000
1402,323389.36257,324389.36257,7386187.56918,7387187.56918,61688.00000,507183.00000,1588064.33000,40021.00000,999999.99951,31.76236,30980.43236,44.00000
1403,324389.36257,325389.36257,7386187.56918,7387187.56918,25254.00000,233556.00000,2599788.25000,5792.00000,1000000.00000,8.26795,3151.97367,18.00000
1404,325389.36257,326389.36257,7386187.56918,7387187.56918,11232.00000,109017.00000,2432162.75000,2204.00000,1000000.00049,3.17730,732.94033,8.00000
1405,326389.36257,327389.36257,7386187.56918,7387187.56918,22480.00000,231818.00000,2750059.04000,8054.00000,999999.99951,6.74619,3433.90573,16.00000
1406,327389.36257,328389.36257,7386187.56918,7387187.56918,39368.00000,434885.00000,2025476.56000,15054.00000,1000000.00000,18.11735,9118.24896,28.00000
1407,328389.36257,329389.36257,7386187.56918,7387187.56918,61908.00000,660562.00000,1780228.76000,19755.00000,1000000.00049,28.67218,12381.71328,44.00000
1408,329389.36257,330389.36257,7386187.56918,7387187.56918,45056.00000,424571.00000,1651053.95000,13318.00000,999999.99951,20.46746,8430.22239,32.00000
1409,330389.36257,331389.36257,7386187.56918,7387187.56918,21135.00000,179692.00000,3037542.57000,8168.00000,1000000.00000,5.14305,3054.19827,15.00000
1410,331389.36257,332389.36257,7386187.56918,7387187.56918,33840.00000,249111.00000,3510718.73000,15000.00000,1000000.00049,11.61129,7345.25116,24.00000
1411,332389.36257,333389.36257,7386187.56918,7387187.56918,80427.00000,572292.00000,1961556.81000,36712.00000,999999.99951,37.70152,22906.78846,57.00000
1412,333389.36257,334389.36257,7386187.56918,7387187.56918,40948.00000,243816.00000,1766535.85000,20365.00000,1000000.00049,16.64295,12233.42372,29.00000
1413,334389.36257,335389.36257,7386187.56918,7387187.56918,40977.00000,225909.00000,1674638.36000,18940.00000,1000000.00000,17.73075,11473.61263,29.00000
1414,335389.36257,336389.36257,7386187.56918,7387187.56918,63630.00000,413493.00000,2176257.00000,29505.00000,999999.99951,25.26029,16681.44311,45.00000
1415,336389.36257,337389.36257,7386187.56918,7387187.56918,46695.00000,229861.00000,1713525.60000,17919.00000,1000000.00049,20.75997,11086.81385,33.00000
1416,337389.36257,338389.36257,7386187.56918,7387187.56918,56640.00000,107154.00000,2185067.95000,32055.00000,999999.99951,26.72523,21041.08635,40.00000
1417,338389.36257,339389.36257,7386187.56918,7387187.56918,11336.00000,5521.00000,1013909.35000,7117.00000,174416.15747,2.42838,1701.31426,8.00000
1424,345389.36257,346389.36257,7386187.56918,7387187.56918,31328.00000,23907.00000,723066.41000,16114.00000,407055.92090,14.23242,9466.35352,22.00000
1425,346389.36257,347389.36257,7386187.56918,7387187.56918,42750.00000,43572.00000,1161236.01000,19493.00000,678662.73096,19.50997,12472.76284,30.00000
1426,347389.36257,348389.36257,7386187.56918,7387187.56918,42780.00000,28827.00000,1191827.76000,25157.00000,617901.54126,18.93842,16095.45287,30.00000
1427,348389.36257,349389.36257,7386187.56918,7387187.56918,28540.00000,22062.00000,1154198.86000,14130.00000,639202.73413,12.04108,8200.18077,20.00000
1428,349389.36257,350389.36257,7386187.56918,7387187.56918,52836.00000,135052.00000,1731537.37000,25512.00000,1000000.00000,24.57312,16987.43629,37.00000
1429,350389.36257,351389.36257,7386187.56918,7387187.56918,44299.00000,204672.00000,2248982.13000,21272.00000,1000000.00049,15.73347,11014.11293,31.00000
1430,351389.36257,352389.36257,7386187.56918,7387187.56918,35750.00000,135305.00000,1581725.77000,15410.00000,999999.99951,16.23902,10230.47936,25.00000
1431,352389.36257,353389.36257,7386187.56918,7387187.56918,38637.00000,85161.00000,2600198.92000,12102.00000,1000000.00000,13.02877,5874.28829,27.00000
1432,353389.36257,354389.36257,7386187.56918,7387187.56918,21480.00000,26283.00000,3546390.90000,4061.00000,1000000.00049,8.62532,2072.61720,15.00000
1433,354389.36257,355389.36257,7386187.56918,7387187.56918,18629.00000,16711.00000,4423707.78000,6087.00000,999999.99951,4.34839,1353.05350,13.00000
1434,355389.36257,356389.36257,7386187.56918,7387187.56918,21510.00000,23698.00000,3596926.26000,9027.00000,999777.48828,9.07697,4855.36130,15.00000
1435,356389.36257,357389.36257,7386187.56918,7387187.56918,4305.00000,2089.00000,2388423.90000,173.00000,293250.88745,0.43032,44.87018,3.00000
1445,318389.36257,319389.36257,7385187.56918,7386187.56918,7225.00000,8142.00000,610037.92000,3100.00000,327582.62549,2.13576,1370.64579,5.00000
1446,319389.36257,320389.36257,7385187.56918,7386187.56918,47718.00000,96474.00000,1728026.13000,19832.00000,949610.03882,22.44400,12717.41846,33.00000
1447,320389.36257,321389.36257,7385187.56918,7386187.56918,78138.00000,407671.00000,1792175.32000,35869.00000,999999.99951,37.92142,23741.18300,54.00000
1448,321389.36257,322389.36257,7385187.56918,7386187.56918,47784.00000,271005.00000,2104299.80000,21914.00000,1000000.00049,17.09771,11090.32299,33.00000
1449,322389.36257,323389.36257,7385187.56918,7386187.56918,62307.00000,420300.00000,2479842.20000,19952.00000,999999.99951,21.38633,10672.12527,43.00000
1450,323389.36257,324389.36257,7385187.56918,7386187.56918,49300.00000,417738.00000,2383693.44000,13902.00000,1000000.00000,20.57581,7679.56692,34.00000
1451,324389.36257,325389.36257,7385187.56918,7386187.56918,29020.00000,262548.00000,2998942.30000,6518.00000,1000000.00049,10.37249,3207.08978,20.00000
1452,325389.36257,326389.36257,7385187.56918,7386187.56918,27588.00000,264723.00000,3001505.58000,9943.00000,999999.99951,13.24251,7152.25365,19.00000
1453,326389.36257,327389.36257,7385187.56918,7386187.56918,39231.00000,396965.00000,2395197.54000,13921.00000,1000000.00000,15.99435,8064.31403,27.00000
1454,327389.36257,328389.36257,7385187.56918,7386187.56918,36350.00000,386726.00000,2663226.85000,12679.00000,1000000.00049,12.33906,5763.29047,25.00000
1455,328389.36257,329389.36257,7385187.56918,7386187.56918,26190.00000,260051.00000,2108413.16000,9915.00000,999999.99951,8.99182,5003.27569,18.00000
1456,329389.36257,330389.36257,7385187.56918,7386187.56918,55328.00000,493325.00000,3435931.54000,16309.00000,1000000.00000,26.18718,10341.69704,38.00000
1457,330389.36257,331389.36257,7385187.56918,7386187.56918,23312.00000,193439.00000,2398400.53000,6628.00000,1000000.00049,7.83418,2768.63919,16.00000
1458,331389.36257,332389.36257,7385187.56918,7386187.56918,30618.00000,195161.00000,3208890.12000,10819.00000,999999.99951,11.89014,5761.68750,21.00000
1459,332389.36257,333389.36257,7385187.56918,7386187.56918,74409.00000,422295.00000,1934770.21000,30524.00000,1000000.00049,31.91907,19207.05534,51.00000
1460,333389.36257,334389.36257,7385187.56918,7386187.56918,55480.00000,198935.00000,1847132.87000,21292.00000,999999.99951,22.78151,12067.87679,38.00000
1461,334389.36257,335389.36257,7385187.56918,7386187.56918,59901.00000,204811.00000,1677017.13000,24623.00000,1000000.00000,24.82672,15519.35891,41.00000
1462,335389.36257,336389.36257,7385187.56918,7386187.56918,74562.00000,275930.00000,1596823.63000,32984.00000,1000000.00049,33.25093,20585.72435,51.00000
1463,336389.36257,337389.36257,7385187.56918,7386187.56918,45353.00000,138144.00000,1716413.54000,20022.00000,999999.99951,18.63522,12016.90887,31.00000
1464,337389.36257,338389.36257,7385187.56918,7386187.56918,45384.00000,75456.00000,2287987.36000,24220.00000,987726.22046,20.43707,15525.84425,31.00000
1465,338389.36257,339389.36257,7385187.56918,7386187.56918,10255.00000,2654.00000,425792.50000,5761.00000,164314.54883,3.74539,2924.65808,7.00000
1475,348389.36257,349389.36257,7385187.56918,7386187.56918,1475.00000,190.00000,87748.75000,689.00000,8660.26318,0.09869,68.00007,1.00000
1476,349389.36257,350389.36257,7385187.56918,7386187.56918,38376.00000,52912.00000,1439131.98000,18340.00000,886502.76758,17.98870,12590.81143,26.00000
1477,350389.36257,351389.36257,7385187.56918,7386187.56918,48741.00000,130942.00000,2896155.29000,25105.00000,999999.99951,20.55177,15463.86664,33.00000
1478,351389.36257,352389.36257,7385187.56918,7386187.56918,42862.00000,93416.00000,2327743.19000,21847.00000,1000000.00000,17.21161,13300.70905,29.00000
1479,352389.36257,353389.36257,7385187.56918,7386187.56918,51765.00000,95267.00000,3556304.31000,20752.00000,1000000.00049,19.68491,10226.73847,35.00000
1480,353389.36257,354389.36257,7385187.56918,7386187.56918,8880.00000,2651.00000,3234662.01000,954.00000,971732.84473,1.42612,186.26585,6.00000
1481,354389.36257,355389.36257,7385187.56918,7386187.56918,4443.00000,519.00000,3805214.53000,941.00000,999999.87866,0.85281,280.04658,3.00000
1482,355389.36257,356389.36257,7385187.56918,7386187.56918,4446.00000,1308.00000,2674439.92000,844.00000,753553.07104,0.57977,144.96297,3.00000
1483,356389.36257,357389.36257,7385187.56918,7386187.56918,1483.00000,172.00000,2037528.65000,0.00000,46648.05737,0.02289,0.00000,1.00000
1492,317389.36257,318389.36257,7384187.56918,7385187.56918,19396.00000,16244.00000,765677.68000,11640.00000,363726.79785,7.43830,6252.05046,13.00000
1493,318389.36257,319389.36257,7384187.56918,7385187.56918,55241.00000,132382.00000,1791591.81000,21070.00000,930015.29688,24.59783,12397.30868,37.00000
1494,319389.36257,320389.36257,7384187.56918,7385187.56918,67230.00000,284582.00000,2301225.21000,32283.00000,1000000.00000,25.33311,16286.19658,45.00000
1495,320389.36257,321389.36257,7384187.56918,7385187.56918,74750.00000,471909.00000,1556648.39000,30548.00000,1000000.00049,35.60871,20491.24194,50.00000
1496,321389.36257,322389.36257,7384187.56918,7385187.56918,58344.00000,433017.00000,1955032.50000,27932.00000,999999.99951,25.50294,16353.84723,39.00000
1497,322389.36257,323389.36257,7384187.56918,7385187.56918,56886.00000,471382.00000,2372099.36000,23704.00000,1000000.00000,24.26332,13237.70074,38.00000
1498,323389.36257,324389.36257,7384187.56918,7385187.56918,32956.00000,254734.00000,2861272.71000,12996.00000,1000000.00049,12.84484,6425.34348,22.00000
1499,324389.36257,325389.36257,7384187.56918,7385187.56918,29980.00000,267120.00000,2857542.71000,8977.00000,999999.99951,11.70538,4403.54764,20.00000
1500,325389.36257,326389.36257,7384187.56918,7385187.56918,27000.00000,252156.00000,2457573.85000,11320.00000,1000000.00000,6.40880,4475.71270,18.00000
1501,326389.36257,327389.36257,7384187.56918,7385187.56918,25517.00000,259988.00000,2096715.01000,9979.00000,1000000.00049,9.19861,5180.58914,17.00000
1502,327389.36257,328389.36257,7384187.56918,7385187.56918,15020.00000,157051.00000,3129584.57000,6815.00000,999999.99951,3.82206,2502.26850,10.00000
1503,328389.36257,329389.36257,7384187.56918,7385187.56918,27054.00000,276545.00000,3169587.77000,9601.00000,1000000.00049,7.40779,3698.28920,18.00000
1504,329389.36257,330389.36257,7384187.56918,7385187.56918,48128.00000,473216.00000,1636793.76000,15018.00000,1000000.00000,19.94426,9364.59515,32.00000
1505,330389.36257,331389.36257,7384187.56918,7385187.56918,75250.00000,660219.00000,3577854.52000,25510.00000,999999.99951,30.91984,15402.25545,50.00000
1506,331389.36257,332389.36257,7384187.56918,7385187.56918,48192.00000,337967.00000,3504913.84000,18653.00000,1000000.00049,18.68530,11052.20102,32.00000
1507,332389.36257,333389.36257,7384187.56918,7385187.56918,55759.00000,262492.00000,1627572.57000,21795.00000,999999.99951,25.12753,14254.36372,37.00000
1508,333389.36257,334389.36257,7384187.56918,7385187.56918,37700.00000,86419.00000,6351543.65000,11084.00000,1000000.00000,13.74467,4939.83797,25.00000
1509,334389.36257,335389.36257,7384187.56918,7385187.56918,15090.00000,21668.00000,5033557.73000,6453.00000,1000000.00049,3.03686,1616.36888,10.00000
1510,335389.36257,336389.36257,7384187.56918,7385187.56918,72480.00000,149128.00000,5988224.92000,33495.00000,999999.99951,33.44269,21798.20975,48.00000
1511,336389.36257,337389.36257,7384187.56918,7385187.56918,54396.00000,125865.00000,2415495.95000,25959.00000,1000000.00000,23.32705,16546.64028,36.00000
1512,337389.36257,338389.36257,7384187.56918,7385187.56918,16632.00000,16738.00000,2231507.90000,8032.00000,991869.63647,4.26980,3154.71165,11.00000
1513,338389.36257,339389.36257,7384187.56918,7385187.56918,1513.00000,256.00000,613159.83000,859.00000,34698.28247,0.05659,48.61020,1.00000
1524,349389.36257,350389.36257,7384187.56918,7385187.56918,6096.00000,2364.00000,433148.16000,3539.00000,125349.91626,1.24711,285.74042,4.00000
1525,350389.36257,351389.36257,7384187.56918,7385187.56918,9150.00000,3537.00000,929733.22000,4804.00000,306401.47559,2.11162,771.73746,6.00000
1526,351389.36257,352389.36257,7384187.56918,7385187.56918,13734.00000,5678.00000,1363177.32000,7961.00000,558309.69312,4.63224,3806.86474,9.00000
1527,352389.36257,353389.36257,7384187.56918,7385187.56918,22905.00000,13625.00000,1517975.02000,13440.00000,628978.44971,8.79499,9737.99426,15.00000
1528,353389.36257,354389.36257,7384187.56918,7385187.56918,9168.00000,2673.00000,2054411.01000,2884.00000,269755.46704,2.43414,1055.93427,6.00000
1529,354389.36257,355389.36257,7384187.56918,7385187.56918,3058.00000,347.00000,1767685.88000,941.00000,427607.93408,0.56722,348.33674,2.00000
1530,355389.36257,356389.36257,7384187.56918,7385187.56918,1530.00000,173.00000,545826.91000,844.00000,80272.68774,0.14707,124.12387,1.00000
1539,316389.36257,317389.36257,7383187.56918,7384187.56918,13851.00000,10749.00000,321317.24000,7144.00000,129309.77759,3.90315,2978.03643,9.00000
1540,317389.36257,318389.36257,7383187.56918,7384187.56918,58520.00000,117922.00000,1473706.54000,29080.00000,968824.21851,25.93141,19587.80108,38.00000
1541,318389.36257,319389.36257,7383187.56918,7384187.56918,94001.00000,402034.00000,1789555.54000,41627.00000,1000000.00000,42.02573,24994.42486,61.00000
1542,319389.36257,320389.36257,7383187.56918,7384187.56918,60138.00000,382218.00000,1733402.97000,28280.00000,1000000.00049,24.24635,16196.59097,39.00000
1543,320389.36257,321389.36257,7383187.56918,7384187.56918,66349.00000,541509.00000,2009199.41000,29836.00000,999999.99951,23.09129,15768.26035,43.00000
1544,321389.36257,322389.36257,7383187.56918,7384187.56918,43232.00000,421819.00000,1749638.35000,21486.00000,1000000.00000,16.45718,12856.05088,28.00000
1545,322389.36257,323389.36257,7383187.56918,7384187.56918,54075.00000,534992.00000,2977570.16000,28429.00000,1000000.00049,23.07542,16442.44432,35.00000
1546,323389.36257,324389.36257,7383187.56918,7384187.56918,13914.00000,107403.00000,2811574.01000,9893.00000,999999.99951,2.07334,1535.45210,9.00000
1547,324389.36257,325389.36257,7383187.56918,7384187.56918,18564.00000,158064.00000,2511521.46000,7146.00000,1000000.00000,5.74200,3454.64374,12.00000
1548,325389.36257,326389.36257,7383187.56918,7384187.56918,29412.00000,267101.00000,2339632.10000,10582.00000,1000000.00049,8.50901,4433.94992,19.00000
1549,326389.36257,327389.36257,7383187.56918,7384187.56918,34078.00000,321132.00000,2112332.27000,11735.00000,999999.99951,12.35521,6584.15654,22.00000
1550,327389.36257,328389.36257,7383187.56918,7384187.56918,15500.00000,148911.00000,2560812.34000,4998.00000,1000000.00049,3.40328,1377.07577,10.00000
1551,328389.36257,329389.36257,7383187.56918,7384187.56918,21714.00000,217671.00000,2452418.38000,8208.00000,999999.99951,6.89942,4416.89761,14.00000
1552,329389.36257,330389.36257,7383187.56918,7384187.56918,66736.00000,641457.00000,1838617.50000,25388.00000,1000000.00000,28.37908,17849.14087,43.00000
1553,330389.36257,331389.36257,7383187.56918,7384187.56918,91627.00000,739094.00000,1650979.61000,29576.00000,1000000.00049,39.39620,18414.62681,59.00000
1554,331389.36257,332389.36257,7383187.56918,7384187.56918,68376.00000,397277.00000,1952361.56000,26041.00000,999999.99951,28.27158,16360.09775,44.00000
1555,332389.36257,333389.36257,7383187.56918,7384187.56918,43540.00000,125803.00000,2453282.21000,15608.00000,1000000.00000,16.43870,8945.63431,28.00000
1556,333389.36257,334389.36257,7383187.56918,7384187.56918,12448.00000,16250.00000,5571849.85000,3187.00000,1000000.00049,3.20399,803.12530,8.00000
1557,334389.36257,335389.36257,7383187.56918,7384187.56918,7785.00000,4104.00000,5450645.68000,1968.00000,999999.99951,0.65174,286.51390,5.00000
1558,335389.36257,336389.36257,7383187.56918,7384187.56918,73226.00000,151319.00000,6009907.14000,33999.00000,1000000.00000,34.03911,26274.16240,47.00000
1559,336389.36257,337389.36257,7383187.56918,7384187.56918,60801.00000,69255.00000,1689775.74000,23728.00000,921427.53662,29.27247,17257.66011,39.00000
1560,337389.36257,338389.36257,7383187.56918,7384187.56918,18720.00000,13520.00000,964883.79000,8123.00000,384082.07397,6.88875,4458.35173,12.00000
1587,316389.36257,317389.36257,7382187.56918,7383187.56918,28566.00000,32297.00000,485653.32000,13984.00000,273196.49512,10.52548,8403.12898,18.00000
1588,317389.36257,318389.36257,7382187.56918,7383187.56918,85752.00000,269515.00000,1544899.26000,36430.00000,1000000.00000,36.73515,22352.47757,54.00000
1589,318389.36257,319389.36257,7382187.56918,7383187.56918,77861.00000,424366.00000,1908963.63000,35426.00000,1000000.00049,33.21867,24454.25376,49.00000
1590,319389.36257,320389.36257,7382187.56918,7383187.56918,55650.00000,407372.00000,2215149.21000,25114.00000,999999.99951,20.27280,12992.37314,35.00000
1591,320389.36257,321389.36257,7382187.56918,7383187.56918,98642.00000,990199.00000,1925762.67000,39184.00000,1000000.00000,40.99474,23764.61348,62.00000
1592,321389.36257,322389.36257,7382187.56918,7383187.56918,68456.00000,721627.00000,2058037.49000,37201.00000,1000000.00049,27.61387,23985.62249,43.00000
1593,322389.36257,323389.36257,7382187.56918,7383187.56918,73278.00000,704558.00000,1997492.50000,35336.00000,999999.99951,28.67113,20184.85261,46.00000
1594,323389.36257,324389.36257,7382187.56918,7383187.56918,39850.00000,301089.00000,3301519.84000,19060.00000,1000000.00049,12.50189,10738.25217,25.00000
1595,324389.36257,325389.36257,7382187.56918,7383187.56918,22330.00000,171518.00000,3741220.13000,8984.00000,1000000.00000,5.71060,3224.61090,14.00000
1596,325389.36257,326389.36257,7382187.56918,7383187.56918,23940.00000,195689.00000,2809160.72000,8531.00000,999999.99951,6.23161,3981.20453,15.00000
1597,326389.36257,327389.36257,7382187.56918,7383187.56918,47910.00000,414727.00000,2621364.94000,16535.00000,1000000.00049,20.32179,12138.75338,30.00000
1598,327389.36257,328389.36257,7382187.56918,7383187.56918,51136.00000,441667.00000,2251404.22000,17618.00000,999999.99951,21.30927,12081.32938,32.00000
1599,328389.36257,329389.36257,7382187.56918,7383187.56918,44772.00000,413215.00000,1964486.46000,16930.00000,1000000.00000,18.41692,10824.49658,28.00000
1600,329389.36257,330389.36257,7382187.56918,7383187.56918,64000.00000,573318.00000,2091954.14000,23580.00000,1000000.00049,20.12225,11584.69668,40.00000
1601,330389.36257,331389.36257,7382187.56918,7383187.56918,70444.00000,546709.00000,1820407.79000,24934.00000,999999.99951,27.35434,15293.82409,44.00000
1602,331389.36257,332389.36257,7382187.56918,7383187.56918,72090.00000,402755.00000,1933786.93000,26404.00000,1000000.00000,29.61335,16544.57131,45.00000
1603,332389.36257,333389.36257,7382187.56918,7383187.56918,65723.00000,192851.00000,6919526.63000,22376.00000,1000000.00049,27.59124,14745.01325,41.00000
1604,333389.36257,334389.36257,7382187.56918,7383187.56918,8020.00000,5089.00000,5405447.70000,1822.00000,911012.56567,1.08057,345.15405,5.00000
1605,334389.36257,335389.36257,7382187.56918,7383187.56918,8025.00000,2267.00000,4702752.83000,2245.00000,620223.60620,1.80802,740.76723,5.00000
1606,335389.36257,336389.36257,7382187.56918,7383187.56918,40150.00000,19451.00000,5104352.13000,15501.00000,452197.35132,19.11846,11941.20847,25.00000
1607,336389.36257,337389.36257,7382187.56918,7383187.56918,11249.00000,4554.00000,341714.02000,2925.00000,45580.58203,1.54525,324.24678,7.00000
1635,316389.36257,317389.36257,7381187.56918,7382187.56918,47415.00000,53952.00000,703961.49000,17252.00000,444261.48291,19.76971,11136.51654,29.00000
1636,317389.36257,318389.36257,7381187.56918,7382187.56918,81800.00000,257970.00000,1786285.95000,31319.00000,1000000.00049,31.06828,17001.76021,50.00000
1637,318389.36257,319389.36257,7381187.56918,7382187.56918,55658.00000,378383.00000,1823230.92000,22272.00000,999999.99951,21.16508,13897.76370,34.00000
1638,319389.36257,320389.36257,7381187.56918,7382187.56918,68796.00000,664102.00000,1812144.85000,29053.00000,1000000.00049,25.22470,16614.84878,42.00000
1639,320389.36257,321389.36257,7381187.56918,7382187.56918,90145.00000,923779.00000,1997487.55000,40253.00000,1000000.00000,35.34110,25777.85972,55.00000
1640,321389.36257,322389.36257,7381187.56918,7382187.56918,78720.00000,788668.00000,1716864.03000,33024.00000,999999.99951,32.16081,20567.77228,48.00000
